name,developer,publisher,popular_tags,game_details,genre,ID,genre_publisher_developer,genre_popular_tags_developer,genre_popular_tags_game_details,genre_publisher_developer_game_details
Cruel Arena,PandaIndieStudio,"PandaIndieStudio,PandaIndieStudio","Action,Gore,Violent,Zombies,Shooter","Single-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards",Action,cruelarena,"ActionPandaIndieStudio,PandaIndieStudioPandaIndieStudio","ActionAction,Gore,Violent,Zombies,ShooterPandaIndieStudio","ActionAction,Gore,Violent,Zombies,ShooterSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards","ActionPandaIndieStudio,PandaIndieStudioPandaIndieStudioSingle-player,SteamAchievements,Fullcontrollersupport,SteamTradingCards"
The Ritual on Weylyn Island,zemaGamez,"zemaGamez,zemaGamez","Action,Adventure,Indie,Horror,FemaleProtagonist","Single-player,Fullcontrollersupport","Action,Adventure,Indie",theritualonweylynisland,"Action,Adventure,IndiezemaGamez,zemaGamezzemaGamez","Action,Adventure,IndieAction,Adventure,Indie,Horror,FemaleProtagonistzemaGamez","Action,Adventure,IndieAction,Adventure,Indie,Horror,FemaleProtagonistSingle-player,Fullcontrollersupport","Action,Adventure,IndiezemaGamez,zemaGamezzemaGamezSingle-player,Fullcontrollersupport"
Tales Runner,RhaonEntertainment,"OGPlanet,OGPlanet","FreetoPlay,Racing,Anime,Adventure,Multiplayer,Action,Casual,Co-op,Funny,MassivelyMultiplayer,Horror,Fantasy,OpenWorld,Singleplayer,RPG,Nudity","Single-player,Multi-player,Co-op,SteamAchievements,SteamTradingCards,In-AppPurchases","Action,Adventure,Casual,FreetoPlay,Racing",talesrunner,"Action,Adventure,Casual,FreetoPlay,RacingOGPlanet,OGPlanetRhaonEntertainment","Action,Adventure,Casual,FreetoPlay,RacingFreetoPlay,Racing,Anime,Adventure,Multiplayer,Action,Casual,Co-op,Funny,MassivelyMultiplayer,Horror,Fantasy,OpenWorld,Singleplayer,RPG,NudityRhaonEntertainment","Action,Adventure,Casual,FreetoPlay,RacingFreetoPlay,Racing,Anime,Adventure,Multiplayer,Action,Casual,Co-op,Funny,MassivelyMultiplayer,Horror,Fantasy,OpenWorld,Singleplayer,RPG,NuditySingle-player,Multi-player,Co-op,SteamAchievements,SteamTradingCards,In-AppPurchases","Action,Adventure,Casual,FreetoPlay,RacingOGPlanet,OGPlanetRhaonEntertainmentSingle-player,Multi-player,Co-op,SteamAchievements,SteamTradingCards,In-AppPurchases"
Crayon Physics Deluxe,Kloonigames,"Kloonigames,Kloonigames","Puzzle,Indie,Casual,Physics,FamilyFriendly,Singleplayer,Touch-Friendly,2D,Cute,Relaxing,Sandbox,LevelEditor,Simulation,GreatSoundtrack",Single-player,"Casual,Indie",crayonphysicsdeluxe,"Casual,IndieKloonigames,KloonigamesKloonigames","Casual,IndiePuzzle,Indie,Casual,Physics,FamilyFriendly,Singleplayer,Touch-Friendly,2D,Cute,Relaxing,Sandbox,LevelEditor,Simulation,GreatSoundtrackKloonigames","Casual,IndiePuzzle,Indie,Casual,Physics,FamilyFriendly,Singleplayer,Touch-Friendly,2D,Cute,Relaxing,Sandbox,LevelEditor,Simulation,GreatSoundtrackSingle-player","Casual,IndieKloonigames,KloonigamesKloonigamesSingle-player"
Natural Selection 2 - Kodiak Pack,UnknownWorldsEntertainment,"UnknownWorldsEntertainment,UnknownWorldsEntertainment","Action,Strategy,Indie,FPS,RTS","Multi-player,DownloadableContent,SteamTradingCards,SteamWorkshop,SteamCloud,ValveAnti-Cheatenabled,Includesleveleditor","Action,Indie,Strategy",naturalselection2kodiakpack,"Action,Indie,StrategyUnknownWorldsEntertainment,UnknownWorldsEntertainmentUnknownWorldsEntertainment","Action,Indie,StrategyAction,Strategy,Indie,FPS,RTSUnknownWorldsEntertainment","Action,Indie,StrategyAction,Strategy,Indie,FPS,RTSMulti-player,DownloadableContent,SteamTradingCards,SteamWorkshop,SteamCloud,ValveAnti-Cheatenabled,Includesleveleditor","Action,Indie,StrategyUnknownWorldsEntertainment,UnknownWorldsEntertainmentUnknownWorldsEntertainmentMulti-player,DownloadableContent,SteamTradingCards,SteamWorkshop,SteamCloud,ValveAnti-Cheatenabled,Includesleveleditor"
Space Trader: Merchant Marine,Meridian4,"Meridian4,Meridian4","Action,Space,FPS,Indie,Trading,Strategy,Sci-fi,First-Person,Shooter,Casual","Single-player,Multi-player,Co-op,SteamAchievements","Action,Indie,Strategy",spacetradermerchantmarine,"Action,Indie,StrategyMeridian4,Meridian4Meridian4","Action,Indie,StrategyAction,Space,FPS,Indie,Trading,Strategy,Sci-fi,First-Person,Shooter,CasualMeridian4","Action,Indie,StrategyAction,Space,FPS,Indie,Trading,Strategy,Sci-fi,First-Person,Shooter,CasualSingle-player,Multi-player,Co-op,SteamAchievements","Action,Indie,StrategyMeridian4,Meridian4Meridian4Single-player,Multi-player,Co-op,SteamAchievements"
Lamia Must Die,TuomoLaine,"TuomoLaine,TuomoLaine","FreetoPlay,RPG,RPGMaker,Anime,Short,Singleplayer,Fantasy,FemaleProtagonist",Single-player,"FreetoPlay,RPG",lamiamustdie,"FreetoPlay,RPGTuomoLaine,TuomoLaineTuomoLaine","FreetoPlay,RPGFreetoPlay,RPG,RPGMaker,Anime,Short,Singleplayer,Fantasy,FemaleProtagonistTuomoLaine","FreetoPlay,RPGFreetoPlay,RPG,RPGMaker,Anime,Short,Singleplayer,Fantasy,FemaleProtagonistSingle-player","FreetoPlay,RPGTuomoLaine,TuomoLaineTuomoLaineSingle-player"
Our Love Will Grow,JohnWizard,"JohnWizard,JohnWizard","Simulation,Adventure,RPG,Indie,RPGMaker,Agriculture,Crafting,PixelGraphics","Single-player,Fullcontrollersupport,SteamTradingCards","Adventure,Indie,RPG,Simulation",ourlovewillgrow,"Adventure,Indie,RPG,SimulationJohnWizard,JohnWizardJohnWizard","Adventure,Indie,RPG,SimulationSimulation,Adventure,RPG,Indie,RPGMaker,Agriculture,Crafting,PixelGraphicsJohnWizard","Adventure,Indie,RPG,SimulationSimulation,Adventure,RPG,Indie,RPGMaker,Agriculture,Crafting,PixelGraphicsSingle-player,Fullcontrollersupport,SteamTradingCards","Adventure,Indie,RPG,SimulationJohnWizard,JohnWizardJohnWizardSingle-player,Fullcontrollersupport,SteamTradingCards"
Space Legends: At the Edge of the Universe,RedHedgehog,"VivaMedia,VivaMedia","Casual,Adventure,HiddenObject,Point&Click,Sci-fi",Single-player,"Adventure,Casual",spacelegendsattheedgeoftheuniverse,"Adventure,CasualVivaMedia,VivaMediaRedHedgehog","Adventure,CasualCasual,Adventure,HiddenObject,Point&Click,Sci-fiRedHedgehog","Adventure,CasualCasual,Adventure,HiddenObject,Point&Click,Sci-fiSingle-player","Adventure,CasualVivaMedia,VivaMediaRedHedgehogSingle-player"
International Snooker,BigHeadGamesLtd,"BigHeadGamesLtd,BigHeadGamesLtd","Sports,Casual,Simulation,Pool,Multiplayer","Single-player,Multi-player","Casual,Sports",internationalsnooker,"Casual,SportsBigHeadGamesLtd,BigHeadGamesLtdBigHeadGamesLtd","Casual,SportsSports,Casual,Simulation,Pool,MultiplayerBigHeadGamesLtd","Casual,SportsSports,Casual,Simulation,Pool,MultiplayerSingle-player,Multi-player","Casual,SportsBigHeadGamesLtd,BigHeadGamesLtdBigHeadGamesLtdSingle-player,Multi-player"
Autocraft,Alientrap,"Alientrap,Alientrap","Sandbox,Simulation,Building,Indie,Physics,Casual,Space,Crafting,Singleplayer,EarlyAccess,Multiplayer,SpaceSim,OpenWorld",Single-player,"Casual,Indie,Simulation",autocraft,"Casual,Indie,SimulationAlientrap,AlientrapAlientrap","Casual,Indie,SimulationSandbox,Simulation,Building,Indie,Physics,Casual,Space,Crafting,Singleplayer,EarlyAccess,Multiplayer,SpaceSim,OpenWorldAlientrap","Casual,Indie,SimulationSandbox,Simulation,Building,Indie,Physics,Casual,Space,Crafting,Singleplayer,EarlyAccess,Multiplayer,SpaceSim,OpenWorldSingle-player","Casual,Indie,SimulationAlientrap,AlientrapAlientrapSingle-player"
Montague's Mount,PolyPusherStudios,"PolyPusherStudios,PolyPusherStudios","Indie,Adventure,WalkingSimulator,Horror,Atmospheric,Puzzle","Single-player,SteamAchievements,SteamTradingCards,Captionsavailable,PartialControllerSupport,SteamCloud","Adventure,Indie",montaguesmount,"Adventure,IndiePolyPusherStudios,PolyPusherStudiosPolyPusherStudios","Adventure,IndieIndie,Adventure,WalkingSimulator,Horror,Atmospheric,PuzzlePolyPusherStudios","Adventure,IndieIndie,Adventure,WalkingSimulator,Horror,Atmospheric,PuzzleSingle-player,SteamAchievements,SteamTradingCards,Captionsavailable,PartialControllerSupport,SteamCloud","Adventure,IndiePolyPusherStudios,PolyPusherStudiosPolyPusherStudiosSingle-player,SteamAchievements,SteamTradingCards,Captionsavailable,PartialControllerSupport,SteamCloud"
Eleusis,Nocturnalworks,"Nocturnalworks,Nocturnalworks","Adventure,Indie,Horror,First-Person","Single-player,SteamTradingCards,SteamCloud","Adventure,Indie",eleusis,"Adventure,IndieNocturnalworks,NocturnalworksNocturnalworks","Adventure,IndieAdventure,Indie,Horror,First-PersonNocturnalworks","Adventure,IndieAdventure,Indie,Horror,First-PersonSingle-player,SteamTradingCards,SteamCloud","Adventure,IndieNocturnalworks,NocturnalworksNocturnalworksSingle-player,SteamTradingCards,SteamCloud"
Ancient Space,CreativeForgeGames,"ParadoxInteractive,ParadoxInteractive","Strategy,Space,RTS,Sci-fi,Singleplayer,Indie,Atmospheric,Realistic,Exploration,Adventure,Action,SpaceSim,Simulation,Management,Real-Time,Relaxing,InventoryManagement,Building,Science,Destruction","Single-player,SteamAchievements,SteamTradingCards,SteamCloud",Strategy,ancientspace,"StrategyParadoxInteractive,ParadoxInteractiveCreativeForgeGames","StrategyStrategy,Space,RTS,Sci-fi,Singleplayer,Indie,Atmospheric,Realistic,Exploration,Adventure,Action,SpaceSim,Simulation,Management,Real-Time,Relaxing,InventoryManagement,Building,Science,DestructionCreativeForgeGames","StrategyStrategy,Space,RTS,Sci-fi,Singleplayer,Indie,Atmospheric,Realistic,Exploration,Adventure,Action,SpaceSim,Simulation,Management,Real-Time,Relaxing,InventoryManagement,Building,Science,DestructionSingle-player,SteamAchievements,SteamTradingCards,SteamCloud","StrategyParadoxInteractive,ParadoxInteractiveCreativeForgeGamesSingle-player,SteamAchievements,SteamTradingCards,SteamCloud"
Jagged Alliance: Crossfire,CoreplayGmbH,"THQNordic,THQNordic","Strategy,RPG,Simulation,Tactical","Single-player,SteamAchievements,Stats","RPG,Simulation,Strategy",jaggedalliancecrossfire,"RPG,Simulation,StrategyTHQNordic,THQNordicCoreplayGmbH","RPG,Simulation,StrategyStrategy,RPG,Simulation,TacticalCoreplayGmbH","RPG,Simulation,StrategyStrategy,RPG,Simulation,TacticalSingle-player,SteamAchievements,Stats","RPG,Simulation,StrategyTHQNordic,THQNordicCoreplayGmbHSingle-player,SteamAchievements,Stats"
The Stalin Subway,OrionGames,"BukaEntertainment,BukaEntertainment","Action,FPS,Singleplayer,Atmospheric,Classic,Masterpiece,CultClassic,Shooter,First-Person","Single-player,SteamTradingCards",Action,thestalinsubway,"ActionBukaEntertainment,BukaEntertainmentOrionGames","ActionAction,FPS,Singleplayer,Atmospheric,Classic,Masterpiece,CultClassic,Shooter,First-PersonOrionGames","ActionAction,FPS,Singleplayer,Atmospheric,Classic,Masterpiece,CultClassic,Shooter,First-PersonSingle-player,SteamTradingCards","ActionBukaEntertainment,BukaEntertainmentOrionGamesSingle-player,SteamTradingCards"
R.O.O.T.S,reMaginarium,"reMaginarium,reMaginarium","Strategy,Indie,Casual",Single-player,"Casual,Indie,Strategy",roots,"Casual,Indie,StrategyreMaginarium,reMaginariumreMaginarium","Casual,Indie,StrategyStrategy,Indie,CasualreMaginarium","Casual,Indie,StrategyStrategy,Indie,CasualSingle-player","Casual,Indie,StrategyreMaginarium,reMaginariumreMaginariumSingle-player"
Total War: ATTILA - Age of Charlemagne Campaign Pack,CREATIVEASSEMBLY,"SEGA,SEGA","Strategy,Historical,Turn-BasedStrategy,Medieval,War","Single-player,Multi-player,DownloadableContent",Strategy,totalwarattilaageofcharlemagnecampaignpack,"StrategySEGA,SEGACREATIVEASSEMBLY","StrategyStrategy,Historical,Turn-BasedStrategy,Medieval,WarCREATIVEASSEMBLY","StrategyStrategy,Historical,Turn-BasedStrategy,Medieval,WarSingle-player,Multi-player,DownloadableContent","StrategySEGA,SEGACREATIVEASSEMBLYSingle-player,Multi-player,DownloadableContent"
Distant Star: Revenant Fleet,BlazingGriffin,"BlazingGriffin,BlazingGriffin","Indie,Strategy,Action,Space,Sci-fi,ProceduralGeneration,Rogue-like,Singleplayer,RTS,Tactical,2D,Atmospheric,Pirates,Rogue-lite,ReplayValue,Top-Down,GreatSoundtrack,RealTimeTactics,Real-Time,Class-Based","Single-player,SteamAchievements,SteamTradingCards","Action,Indie,Strategy",distantstarrevenantfleet,"Action,Indie,StrategyBlazingGriffin,BlazingGriffinBlazingGriffin","Action,Indie,StrategyIndie,Strategy,Action,Space,Sci-fi,ProceduralGeneration,Rogue-like,Singleplayer,RTS,Tactical,2D,Atmospheric,Pirates,Rogue-lite,ReplayValue,Top-Down,GreatSoundtrack,RealTimeTactics,Real-Time,Class-BasedBlazingGriffin","Action,Indie,StrategyIndie,Strategy,Action,Space,Sci-fi,ProceduralGeneration,Rogue-like,Singleplayer,RTS,Tactical,2D,Atmospheric,Pirates,Rogue-lite,ReplayValue,Top-Down,GreatSoundtrack,RealTimeTactics,Real-Time,Class-BasedSingle-player,SteamAchievements,SteamTradingCards","Action,Indie,StrategyBlazingGriffin,BlazingGriffinBlazingGriffinSingle-player,SteamAchievements,SteamTradingCards"
World War 2: Time of Wrath,WastelandsInteractive,"WastelandsInteractive,WastelandsInteractive","Strategy,Indie,WorldWarII,Turn-Based,Turn-BasedStrategy","Single-player,Multi-player,Co-op,Shared/SplitScreen","Indie,Strategy",worldwar2timeofwrath,"Indie,StrategyWastelandsInteractive,WastelandsInteractiveWastelandsInteractive","Indie,StrategyStrategy,Indie,WorldWarII,Turn-Based,Turn-BasedStrategyWastelandsInteractive","Indie,StrategyStrategy,Indie,WorldWarII,Turn-Based,Turn-BasedStrategySingle-player,Multi-player,Co-op,Shared/SplitScreen","Indie,StrategyWastelandsInteractive,WastelandsInteractiveWastelandsInteractiveSingle-player,Multi-player,Co-op,Shared/SplitScreen"
Wildlife Park 2,b-alivegmbh,"b-alivegmbh,b-alivegmbh","Simulation,Strategy,Casual,Indie,Realistic,Management,Sandbox,Economy,Atmospheric,Horses,ReplayValue,Cute,GodGame,Building,OpenWorld,FamilyFriendly,ResourceManagement,Adventure","Single-player,SteamTradingCards","Casual,Indie,Simulation,Strategy",wildlifepark2,"Casual,Indie,Simulation,Strategyb-alivegmbh,b-alivegmbhb-alivegmbh","Casual,Indie,Simulation,StrategySimulation,Strategy,Casual,Indie,Realistic,Management,Sandbox,Economy,Atmospheric,Horses,ReplayValue,Cute,GodGame,Building,OpenWorld,FamilyFriendly,ResourceManagement,Adventureb-alivegmbh","Casual,Indie,Simulation,StrategySimulation,Strategy,Casual,Indie,Realistic,Management,Sandbox,Economy,Atmospheric,Horses,ReplayValue,Cute,GodGame,Building,OpenWorld,FamilyFriendly,ResourceManagement,AdventureSingle-player,SteamTradingCards","Casual,Indie,Simulation,Strategyb-alivegmbh,b-alivegmbhb-alivegmbhSingle-player,SteamTradingCards"
Battle Mages,TargemGames,"BukaEntertainment,BukaEntertainment","RPG,Strategy,CultClassic,RTS,Fantasy","Single-player,SteamTradingCards","RPG,Strategy",battlemages,"RPG,StrategyBukaEntertainment,BukaEntertainmentTargemGames","RPG,StrategyRPG,Strategy,CultClassic,RTS,FantasyTargemGames","RPG,StrategyRPG,Strategy,CultClassic,RTS,FantasySingle-player,SteamTradingCards","RPG,StrategyBukaEntertainment,BukaEntertainmentTargemGamesSingle-player,SteamTradingCards"
The Campaign Series: Fall Weiss,WastelandsInteractive,"WastelandsInteractive,WastelandsInteractive","Strategy,Indie,WorldWarII,Wargame,HexGrid,Turn-BasedStrategy,Turn-Based,Historical","Single-player,Multi-player,Co-op,Shared/SplitScreen,SteamAchievements,SteamTradingCards","Indie,Strategy",thecampaignseriesfallweiss,"Indie,StrategyWastelandsInteractive,WastelandsInteractiveWastelandsInteractive","Indie,StrategyStrategy,Indie,WorldWarII,Wargame,HexGrid,Turn-BasedStrategy,Turn-Based,HistoricalWastelandsInteractive","Indie,StrategyStrategy,Indie,WorldWarII,Wargame,HexGrid,Turn-BasedStrategy,Turn-Based,HistoricalSingle-player,Multi-player,Co-op,Shared/SplitScreen,SteamAchievements,SteamTradingCards","Indie,StrategyWastelandsInteractive,WastelandsInteractiveWastelandsInteractiveSingle-player,Multi-player,Co-op,Shared/SplitScreen,SteamAchievements,SteamTradingCards"
Strategic War in Europe,WastelandsInteractive,"WastelandsInteractive,WastelandsInteractive","Strategy,Indie,WorldWarII,Turn-BasedStrategy,Wargame,Turn-Based,Historical,HexGrid,War","Single-player,Multi-player,Co-op,Shared/SplitScreen,SteamAchievements,SteamTradingCards,SteamWorkshop,SteamCloud","Indie,Strategy",strategicwarineurope,"Indie,StrategyWastelandsInteractive,WastelandsInteractiveWastelandsInteractive","Indie,StrategyStrategy,Indie,WorldWarII,Turn-BasedStrategy,Wargame,Turn-Based,Historical,HexGrid,WarWastelandsInteractive","Indie,StrategyStrategy,Indie,WorldWarII,Turn-BasedStrategy,Wargame,Turn-Based,Historical,HexGrid,WarSingle-player,Multi-player,Co-op,Shared/SplitScreen,SteamAchievements,SteamTradingCards,SteamWorkshop,SteamCloud","Indie,StrategyWastelandsInteractive,WastelandsInteractiveWastelandsInteractiveSingle-player,Multi-player,Co-op,Shared/SplitScreen,SteamAchievements,SteamTradingCards,SteamWorkshop,SteamCloud"
Over The Void,ExquisiteGames,"ExquisiteGames,ExquisiteGames","Indie,Psychedelic,Abstract","Single-player,SteamTradingCards",Indie,overthevoid,"IndieExquisiteGames,ExquisiteGamesExquisiteGames","IndieIndie,Psychedelic,AbstractExquisiteGames","IndieIndie,Psychedelic,AbstractSingle-player,SteamTradingCards","IndieExquisiteGames,ExquisiteGamesExquisiteGamesSingle-player,SteamTradingCards"
Epic Cards Battle(TCG),momoStormEntertainment,"momoStormEntertainment,momoStormEntertainment","FreetoPlay,Nudity,Anime,TradingCardGame,CardGame,Strategy,Casual,Mature,SexualContent,Multiplayer","Single-player,Multi-player,Cross-PlatformMultiplayer,SteamAchievements","Casual,FreetoPlay,Strategy",epiccardsbattletcg,"Casual,FreetoPlay,StrategymomoStormEntertainment,momoStormEntertainmentmomoStormEntertainment","Casual,FreetoPlay,StrategyFreetoPlay,Nudity,Anime,TradingCardGame,CardGame,Strategy,Casual,Mature,SexualContent,MultiplayermomoStormEntertainment","Casual,FreetoPlay,StrategyFreetoPlay,Nudity,Anime,TradingCardGame,CardGame,Strategy,Casual,Mature,SexualContent,MultiplayerSingle-player,Multi-player,Cross-PlatformMultiplayer,SteamAchievements","Casual,FreetoPlay,StrategymomoStormEntertainment,momoStormEntertainmentmomoStormEntertainmentSingle-player,Multi-player,Cross-PlatformMultiplayer,SteamAchievements"
Nomad,DiminishedStudios,"DiminishedStudios,DiminishedStudios","EarlyAccess,Survival,Multiplayer,FreetoPlay,OpenWorld,Zombies,Crafting,Adventure,EarlyAccess,Action,FPS,Co-op,First-Person,Shooter,Indie,PixelGraphics,Singleplayer,Post-apocalyptic,MassivelyMultiplayer,Casual","Multi-player,OnlineMulti-Player,MMO,Co-op,OnlineCo-op,SteamAchievements,SteamTradingCards","Action,Adventure,FreetoPlay,Indie,MassivelyMultiplayer,RPG,EarlyAccess",nomad,"Action,Adventure,FreetoPlay,Indie,MassivelyMultiplayer,RPG,EarlyAccessDiminishedStudios,DiminishedStudiosDiminishedStudios","Action,Adventure,FreetoPlay,Indie,MassivelyMultiplayer,RPG,EarlyAccessEarlyAccess,Survival,Multiplayer,FreetoPlay,OpenWorld,Zombies,Crafting,Adventure,EarlyAccess,Action,FPS,Co-op,First-Person,Shooter,Indie,PixelGraphics,Singleplayer,Post-apocalyptic,MassivelyMultiplayer,CasualDiminishedStudios","Action,Adventure,FreetoPlay,Indie,MassivelyMultiplayer,RPG,EarlyAccessEarlyAccess,Survival,Multiplayer,FreetoPlay,OpenWorld,Zombies,Crafting,Adventure,EarlyAccess,Action,FPS,Co-op,First-Person,Shooter,Indie,PixelGraphics,Singleplayer,Post-apocalyptic,MassivelyMultiplayer,CasualMulti-player,OnlineMulti-Player,MMO,Co-op,OnlineCo-op,SteamAchievements,SteamTradingCards","Action,Adventure,FreetoPlay,Indie,MassivelyMultiplayer,RPG,EarlyAccessDiminishedStudios,DiminishedStudiosDiminishedStudiosMulti-player,OnlineMulti-Player,MMO,Co-op,OnlineCo-op,SteamAchievements,SteamTradingCards"
AR-K,GATOSTUDIO,"GATOSTUDIO,GATOSTUDIO","Adventure,Point&Click,FemaleProtagonist,DarkHumor,ThirdPerson,Difficult,Singleplayer,Comedy,Dystopian,Crowdfunded,Puzzle,Funny,Kickstarter,Retro,StoryRich,2.5D,Space,Mystery,Sci-fi,GreatSoundtrack","Single-player,SteamAchievements,SteamTradingCards","Adventure,Indie",ark,"Adventure,IndieGATOSTUDIO,GATOSTUDIOGATOSTUDIO","Adventure,IndieAdventure,Point&Click,FemaleProtagonist,DarkHumor,ThirdPerson,Difficult,Singleplayer,Comedy,Dystopian,Crowdfunded,Puzzle,Funny,Kickstarter,Retro,StoryRich,2.5D,Space,Mystery,Sci-fi,GreatSoundtrackGATOSTUDIO","Adventure,IndieAdventure,Point&Click,FemaleProtagonist,DarkHumor,ThirdPerson,Difficult,Singleplayer,Comedy,Dystopian,Crowdfunded,Puzzle,Funny,Kickstarter,Retro,StoryRich,2.5D,Space,Mystery,Sci-fi,GreatSoundtrackSingle-player,SteamAchievements,SteamTradingCards","Adventure,IndieGATOSTUDIO,GATOSTUDIOGATOSTUDIOSingle-player,SteamAchievements,SteamTradingCards"
